vehicle_id,shape_collider,length,width
60599,moped,2.1,0.8
60600,bus,12,2.5
60601,passenger,5,1.8
60602,bus,12,2.5
60604,passenger,5,1.8
60605,motorcycle,2.2,0.9
60606,delivery,6.5,2.16
60607,passenger,5,1.8
60608,motorcycle,2.2,0.9
60609,passenger,5,1.8
60611,bus,12,2.5
60613,passenger,5,1.8
60614,delivery,6.5,2.16
60615,motorcycle,2.2,0.9
60616,delivery,6.5,2.16
60617,moped,2.1,0.8
60618,motorcycle,2.2,0.9
60619,delivery,6.5,2.16
60621,passenger,5,1.8
60622,passenger,5,1.8
60623,delivery,6.5,2.16
60624,motorcycle,2.2,0.9
60625,delivery,6.5,2.16
60626,delivery,6.5,2.16
60627,passenger,5,1.8
60628,bus,12,2.5
60629,motorcycle,2.2,0.9
60630,passenger,5,1.8
60631,motorcycle,2.2,0.9
60632,passenger,5,1.8
60633,passenger,5,1.8
60634,delivery,6.5,2.16
60635,passenger,5,1.8
60636,motorcycle,2.2,0.9
60637,passenger,5,1.8
60638,delivery,6.5,2.16
60639,delivery,6.5,2.16
60640,passenger,5,1.8
60641,passenger,5,1.8
60642,motorcycle,2.2,0.9
60643,passenger,5,1.8
60644,bus,12,2.5
60645,moped,2.1,0.8
60646,passenger,5,1.8
60647,delivery,6.5,2.16
60648,passenger,5,1.8
60649,delivery,6.5,2.16
60650,moped,2.1,0.8
60651,delivery,6.5,2.16
60652,delivery,6.5,2.16
60653,passenger,5,1.8
60654,delivery,6.5,2.16
60655,delivery,6.5,2.16
60656,delivery,6.5,2.16
60657,delivery,6.5,2.16
60658,delivery,6.5,2.16
60659,passenger,5,1.8
60660,delivery,6.5,2.16
60661,passenger,5,1.8
60662,delivery,6.5,2.16
60663,delivery,6.5,2.16
60664,passenger,5,1.8
60665,moped,2.1,0.8
60666,bus,12,2.5
60667,passenger,5,1.8
60668,delivery,6.5,2.16
60669,motorcycle,2.2,0.9
60670,delivery,6.5,2.16
60671,passenger,5,1.8
60672,delivery,6.5,2.16
60673,delivery,6.5,2.16
60674,motorcycle,2.2,0.9
60675,delivery,6.5,2.16
60676,delivery,6.5,2.16
60677,delivery,6.5,2.16
60678,passenger,5,1.8
60679,passenger,5,1.8
60680,delivery,6.5,2.16
60681,passenger,5,1.8
60682,delivery,6.5,2.16
60683,delivery,6.5,2.16
60684,passenger,5,1.8
60685,passenger,5,1.8
60686,motorcycle,2.2,0.9
60687,delivery,6.5,2.16
60689,motorcycle,2.2,0.9
60690,moped,2.1,0.8
60691,passenger,5,1.8
60692,passenger,5,1.8
60693,passenger,5,1.8
60694,passenger,5,1.8
60695,passenger,5,1.8
60696,delivery,6.5,2.16
60697,delivery,6.5,2.16
60698,delivery,6.5,2.16
60699,delivery,6.5,2.16
60700,delivery,6.5,2.16
60701,moped,2.1,0.8
60702,passenger,5,1.8
60703,passenger,5,1.8
60704,passenger,5,1.8
60705,bus,12,2.5
60706,motorcycle,2.2,0.9
60707,delivery,6.5,2.16
60708,passenger,5,1.8
60709,moped,2.1,0.8
60710,motorcycle,2.2,0.9
60711,motorcycle,2.2,0.9
60712,passenger,5,1.8
60713,motorcycle,2.2,0.9
60714,bus,12,2.5
60715,bus,12,2.5
60716,passenger,5,1.8
60717,motorcycle,2.2,0.9
60718,delivery,6.5,2.16
60719,moped,2.1,0.8
60720,passenger,5,1.8
60721,moped,2.1,0.8
60722,motorcycle,2.2,0.9
60723,moped,2.1,0.8
60724,passenger,5,1.8
60725,moped,2.1,0.8
60726,delivery,6.5,2.16
60727,motorcycle,2.2,0.9
60728,passenger,5,1.8
60729,delivery,6.5,2.16
60730,bus,12,2.5
60731,motorcycle,2.2,0.9
60732,delivery,6.5,2.16
60733,delivery,6.5,2.16
60734,delivery,6.5,2.16
60735,delivery,6.5,2.16
60736,delivery,6.5,2.16
60737,moped,2.1,0.8
60738,moped,2.1,0.8
60739,passenger,5,1.8
60740,delivery,6.5,2.16
60741,delivery,6.5,2.16
60742,passenger,5,1.8
60743,passenger,5,1.8
60744,delivery,6.5,2.16
60745,passenger,5,1.8
60746,delivery,6.5,2.16
60747,passenger,5,1.8
60748,delivery,6.5,2.16
60750,delivery,6.5,2.16
60751,motorcycle,2.2,0.9
60752,motorcycle,2.2,0.9
60753,delivery,6.5,2.16
60754,delivery,6.5,2.16
60755,moped,2.1,0.8
60756,delivery,6.5,2.16
60757,motorcycle,2.2,0.9
60758,motorcycle,2.2,0.9
60759,moped,2.1,0.8
60760,passenger,5,1.8
60761,delivery,6.5,2.16
60762,delivery,6.5,2.16
60763,delivery,6.5,2.16
60764,delivery,6.5,2.16
60765,delivery,6.5,2.16
60767,motorcycle,2.2,0.9
60769,passenger,5,1.8
60770,passenger,5,1.8
60771,motorcycle,2.2,0.9
60772,passenger,5,1.8
60773,delivery,6.5,2.16
60774,delivery,6.5,2.16
60776,delivery,6.5,2.16
60777,moped,2.1,0.8
60778,motorcycle,2.2,0.9
60779,motorcycle,2.2,0.9
60780,motorcycle,2.2,0.9
60781,delivery,6.5,2.16
60782,passenger,5,1.8
60783,passenger,5,1.8
60784,passenger,5,1.8
60785,passenger,5,1.8
60786,passenger,5,1.8
60788,bus,12,2.5
60789,delivery,6.5,2.16
60790,passenger,5,1.8
60791,delivery,6.5,2.16
60792,motorcycle,2.2,0.9
60793,passenger,5,1.8
60795,passenger,5,1.8
60796,delivery,6.5,2.16
60797,passenger,5,1.8
60798,passenger,5,1.8
60799,delivery,6.5,2.16
60800,motorcycle,2.2,0.9
60801,bus,12,2.5
60802,delivery,6.5,2.16
60803,motorcycle,2.2,0.9
60804,delivery,6.5,2.16
60805,passenger,5,1.8
60806,delivery,6.5,2.16
60807,motorcycle,2.2,0.9
60808,passenger,5,1.8
60809,passenger,5,1.8
60810,passenger,5,1.8
60811,passenger,5,1.8
60812,passenger,5,1.8
60813,delivery,6.5,2.16
60816,delivery,6.5,2.16
60817,delivery,6.5,2.16
60818,moped,2.1,0.8
60819,passenger,5,1.8
60820,delivery,6.5,2.16
60821,delivery,6.5,2.16
60822,motorcycle,2.2,0.9
60823,delivery,6.5,2.16
60824,motorcycle,2.2,0.9
60825,delivery,6.5,2.16
60828,passenger,5,1.8
60830,delivery,6.5,2.16
60831,passenger,5,1.8
60832,passenger,5,1.8
60833,delivery,6.5,2.16
60834,delivery,6.5,2.16
60835,delivery,6.5,2.16
60839,motorcycle,2.2,0.9
60840,bus,12,2.5
60841,motorcycle,2.2,0.9
60842,passenger,5,1.8
60843,passenger,5,1.8
60845,motorcycle,2.2,0.9
60846,bus,12,2.5
60847,passenger,5,1.8
60848,passenger,5,1.8
60849,bus,12,2.5
60850,passenger,5,1.8
60851,delivery,6.5,2.16
60852,motorcycle,2.2,0.9
60853,moped,2.1,0.8
60854,moped,2.1,0.8
60855,delivery,6.5,2.16
60856,delivery,6.5,2.16
60857,passenger,5,1.8
60858,passenger,5,1.8
60859,delivery,6.5,2.16
60860,delivery,6.5,2.16
60861,delivery,6.5,2.16
60862,moped,2.1,0.8
60863,passenger,5,1.8
60864,passenger,5,1.8
60866,motorcycle,2.2,0.9
60867,delivery,6.5,2.16
60868,passenger,5,1.8
60869,delivery,6.5,2.16
60870,moped,2.1,0.8
60871,moped,2.1,0.8
60872,delivery,6.5,2.16
60873,passenger,5,1.8
60874,delivery,6.5,2.16
60875,motorcycle,2.2,0.9
60876,passenger,5,1.8
60877,passenger,5,1.8
60878,passenger,5,1.8
60879,motorcycle,2.2,0.9
60880,delivery,6.5,2.16
60881,passenger,5,1.8
60882,delivery,6.5,2.16
60883,delivery,6.5,2.16
60884,moped,2.1,0.8
60885,delivery,6.5,2.16
60886,passenger,5,1.8
60887,passenger,5,1.8
60888,passenger,5,1.8
60889,passenger,5,1.8
60891,bus,12,2.5
60892,delivery,6.5,2.16
60893,delivery,6.5,2.16
60894,delivery,6.5,2.16
60895,moped,2.1,0.8
60896,motorcycle,2.2,0.9
60897,passenger,5,1.8
60899,passenger,5,1.8
60900,passenger,5,1.8
60901,passenger,5,1.8
60902,delivery,6.5,2.16
60903,delivery,6.5,2.16
60904,motorcycle,2.2,0.9
60905,delivery,6.5,2.16
60906,delivery,6.5,2.16
60907,delivery,6.5,2.16
60908,delivery,6.5,2.16
60909,delivery,6.5,2.16
60911,bus,12,2.5
60912,passenger,5,1.8
60913,passenger,5,1.8
60914,moped,2.1,0.8
60915,passenger,5,1.8
60916,passenger,5,1.8
60917,passenger,5,1.8
60918,motorcycle,2.2,0.9
60919,delivery,6.5,2.16
60920,passenger,5,1.8
60921,passenger,5,1.8
60922,delivery,6.5,2.16
60923,moped,2.1,0.8
60924,passenger,5,1.8
60925,delivery,6.5,2.16
60926,delivery,6.5,2.16
60927,passenger,5,1.8
60928,passenger,5,1.8
60929,delivery,6.5,2.16
60930,passenger,5,1.8
60931,delivery,6.5,2.16
60932,motorcycle,2.2,0.9
60933,passenger,5,1.8
60934,passenger,5,1.8
60935,motorcycle,2.2,0.9
60936,bus,12,2.5
60937,passenger,5,1.8
60939,delivery,6.5,2.16
60940,delivery,6.5,2.16
60942,moped,2.1,0.8
60943,delivery,6.5,2.16
60944,passenger,5,1.8
60945,delivery,6.5,2.16
60947,delivery,6.5,2.16
60948,passenger,5,1.8
60949,moped,2.1,0.8
60950,passenger,5,1.8
60951,delivery,6.5,2.16
60953,passenger,5,1.8
60954,delivery,6.5,2.16
60955,passenger,5,1.8
60956,delivery,6.5,2.16
60957,passenger,5,1.8
60958,delivery,6.5,2.16
60959,motorcycle,2.2,0.9
60960,moped,2.1,0.8
60961,passenger,5,1.8
60963,delivery,6.5,2.16
60964,delivery,6.5,2.16
60965,moped,2.1,0.8
60966,delivery,6.5,2.16
60967,passenger,5,1.8
60968,motorcycle,2.2,0.9
60969,passenger,5,1.8
60970,delivery,6.5,2.16
60971,delivery,6.5,2.16
60972,delivery,6.5,2.16
60973,delivery,6.5,2.16
60974,bus,12,2.5
60975,passenger,5,1.8
60976,delivery,6.5,2.16
60977,passenger,5,1.8
60978,delivery,6.5,2.16
60979,motorcycle,2.2,0.9
60980,delivery,6.5,2.16
60981,passenger,5,1.8
60982,delivery,6.5,2.16
60983,delivery,6.5,2.16
60984,motorcycle,2.2,0.9
60985,delivery,6.5,2.16
60986,delivery,6.5,2.16
60987,motorcycle,2.2,0.9
60989,passenger,5,1.8
60990,delivery,6.5,2.16
60991,motorcycle,2.2,0.9
60992,passenger,5,1.8
60993,passenger,5,1.8
60994,moped,2.1,0.8
60995,delivery,6.5,2.16
60996,passenger,5,1.8
60997,delivery,6.5,2.16
60999,passenger,5,1.8
61000,delivery,6.5,2.16
61001,delivery,6.5,2.16
61002,motorcycle,2.2,0.9
61003,motorcycle,2.2,0.9
61004,bus,12,2.5
61005,passenger,5,1.8
61008,motorcycle,2.2,0.9
61009,delivery,6.5,2.16
61010,passenger,5,1.8
61011,delivery,6.5,2.16
61012,delivery,6.5,2.16
61013,passenger,5,1.8
61014,passenger,5,1.8
61016,motorcycle,2.2,0.9
61017,moped,2.1,0.8
61018,delivery,6.5,2.16
61019,delivery,6.5,2.16
61020,bus,12,2.5
61021,delivery,6.5,2.16
61023,delivery,6.5,2.16
61024,motorcycle,2.2,0.9
61025,passenger,5,1.8
61026,delivery,6.5,2.16
61028,passenger,5,1.8
61029,delivery,6.5,2.16
61030,passenger,5,1.8
61031,passenger,5,1.8
61032,delivery,6.5,2.16
61034,passenger,5,1.8
61035,passenger,5,1.8
61036,passenger,5,1.8
61037,moped,2.1,0.8
61038,passenger,5,1.8
61039,delivery,6.5,2.16
61040,bus,12,2.5
61041,motorcycle,2.2,0.9
61043,delivery,6.5,2.16
61044,motorcycle,2.2,0.9
61045,delivery,6.5,2.16
61046,passenger,5,1.8
61047,passenger,5,1.8
61048,bus,12,2.5
61049,motorcycle,2.2,0.9
61050,delivery,6.5,2.16
61052,delivery,6.5,2.16
61053,delivery,6.5,2.16
61054,passenger,5,1.8
61056,passenger,5,1.8
61058,delivery,6.5,2.16
61059,delivery,6.5,2.16
61060,moped,2.1,0.8
61061,delivery,6.5,2.16
61063,motorcycle,2.2,0.9
61064,moped,2.1,0.8
61065,delivery,6.5,2.16
61067,motorcycle,2.2,0.9
61068,passenger,5,1.8
61069,passenger,5,1.8
61070,passenger,5,1.8
61071,moped,2.1,0.8
61072,passenger,5,1.8
61074,delivery,6.5,2.16
61078,passenger,5,1.8
61080,passenger,5,1.8
61081,motorcycle,2.2,0.9
61082,delivery,6.5,2.16
61083,delivery,6.5,2.16
61085,motorcycle,2.2,0.9
61088,delivery,6.5,2.16
61089,passenger,5,1.8
61090,passenger,5,1.8
61091,motorcycle,2.2,0.9
61092,bus,12,2.5
61093,moped,2.1,0.8
61094,bus,12,2.5
61095,passenger,5,1.8
61096,passenger,5,1.8
61097,delivery,6.5,2.16
61099,motorcycle,2.2,0.9
61100,delivery,6.5,2.16
61101,moped,2.1,0.8
61102,passenger,5,1.8
61103,passenger,5,1.8
61104,passenger,5,1.8
61105,delivery,6.5,2.16
61106,passenger,5,1.8
61108,passenger,5,1.8
61109,motorcycle,2.2,0.9
61110,passenger,5,1.8
61111,delivery,6.5,2.16
61112,motorcycle,2.2,0.9
61113,passenger,5,1.8
61115,moped,2.1,0.8
61116,delivery,6.5,2.16
61117,passenger,5,1.8
61118,delivery,6.5,2.16
61119,bus,12,2.5
61120,passenger,5,1.8
61121,motorcycle,2.2,0.9
61122,passenger,5,1.8
61123,delivery,6.5,2.16
61124,passenger,5,1.8
61125,delivery,6.5,2.16
61126,passenger,5,1.8
61127,bus,12,2.5
61128,moped,2.1,0.8
61129,delivery,6.5,2.16
61132,delivery,6.5,2.16
61133,delivery,6.5,2.16
61134,passenger,5,1.8
61135,passenger,5,1.8
61136,passenger,5,1.8
61138,moped,2.1,0.8
61139,delivery,6.5,2.16
61140,passenger,5,1.8
61142,delivery,6.5,2.16
61143,motorcycle,2.2,0.9
61144,delivery,6.5,2.16
61145,delivery,6.5,2.16
61146,moped,2.1,0.8
61147,delivery,6.5,2.16
61148,passenger,5,1.8
61149,delivery,6.5,2.16
61150,motorcycle,2.2,0.9
61151,passenger,5,1.8
61152,delivery,6.5,2.16
61153,passenger,5,1.8
61155,passenger,5,1.8
61156,passenger,5,1.8
61157,delivery,6.5,2.16
61159,delivery,6.5,2.16
61160,delivery,6.5,2.16
61161,delivery,6.5,2.16
61162,bus,12,2.5
61164,passenger,5,1.8
61165,motorcycle,2.2,0.9
61166,delivery,6.5,2.16
61167,passenger,5,1.8
61169,moped,2.1,0.8
61171,delivery,6.5,2.16
61172,moped,2.1,0.8
61173,delivery,6.5,2.16
61174,bus,12,2.5
61175,passenger,5,1.8
61176,delivery,6.5,2.16
61177,delivery,6.5,2.16
61178,passenger,5,1.8
61179,bus,12,2.5
61180,passenger,5,1.8
61181,passenger,5,1.8
61182,passenger,5,1.8
61183,passenger,5,1.8
61184,passenger,5,1.8
61185,delivery,6.5,2.16
61186,motorcycle,2.2,0.9
61187,bus,12,2.5
61188,passenger,5,1.8
61190,passenger,5,1.8
61191,motorcycle,2.2,0.9
61192,delivery,6.5,2.16
61193,passenger,5,1.8
61194,passenger,5,1.8
61197,passenger,5,1.8
61198,delivery,6.5,2.16
61199,delivery,6.5,2.16
61201,passenger,5,1.8
61202,delivery,6.5,2.16
61203,bus,12,2.5
61204,bus,12,2.5
61205,passenger,5,1.8
61206,delivery,6.5,2.16
61207,delivery,6.5,2.16
61208,delivery,6.5,2.16
61209,moped,2.1,0.8
61210,motorcycle,2.2,0.9
61211,passenger,5,1.8
61212,delivery,6.5,2.16
61213,passenger,5,1.8
61214,bus,12,2.5
61215,passenger,5,1.8
61216,passenger,5,1.8
61218,delivery,6.5,2.16
61219,passenger,5,1.8
61220,moped,2.1,0.8
61221,passenger,5,1.8
61222,delivery,6.5,2.16
61223,bus,12,2.5
61224,delivery,6.5,2.16
61225,delivery,6.5,2.16
61226,passenger,5,1.8
61227,delivery,6.5,2.16
61228,passenger,5,1.8
61229,bus,12,2.5
61230,delivery,6.5,2.16
61231,delivery,6.5,2.16
61232,moped,2.1,0.8
61233,motorcycle,2.2,0.9
61235,delivery,6.5,2.16
61236,delivery,6.5,2.16
61237,passenger,5,1.8
61238,passenger,5,1.8
61239,passenger,5,1.8
61240,passenger,5,1.8
61241,motorcycle,2.2,0.9
61242,passenger,5,1.8
61245,passenger,5,1.8
61246,delivery,6.5,2.16
61247,motorcycle,2.2,0.9
61248,passenger,5,1.8
61249,motorcycle,2.2,0.9
61250,motorcycle,2.2,0.9
61251,passenger,5,1.8
61252,motorcycle,2.2,0.9
61253,passenger,5,1.8
61254,delivery,6.5,2.16
61255,motorcycle,2.2,0.9
61256,bus,12,2.5
61257,passenger,5,1.8
61258,passenger,5,1.8
61259,moped,2.1,0.8
61260,delivery,6.5,2.16
61261,moped,2.1,0.8
61262,passenger,5,1.8
61263,delivery,6.5,2.16
61264,delivery,6.5,2.16
61265,delivery,6.5,2.16
61266,passenger,5,1.8
61267,motorcycle,2.2,0.9
61268,passenger,5,1.8
61270,moped,2.1,0.8
61271,passenger,5,1.8
61272,passenger,5,1.8
61273,motorcycle,2.2,0.9
61274,delivery,6.5,2.16
61275,passenger,5,1.8
61276,motorcycle,2.2,0.9
61277,moped,2.1,0.8
61278,moped,2.1,0.8
61279,delivery,6.5,2.16
61280,delivery,6.5,2.16
61281,passenger,5,1.8
61282,delivery,6.5,2.16
61283,delivery,6.5,2.16
61284,passenger,5,1.8
61286,delivery,6.5,2.16
61287,passenger,5,1.8
61288,passenger,5,1.8
61289,delivery,6.5,2.16
61290,delivery,6.5,2.16
61291,delivery,6.5,2.16
61292,passenger,5,1.8
61293,delivery,6.5,2.16
61294,bus,12,2.5
61295,delivery,6.5,2.16
61297,delivery,6.5,2.16
61298,moped,2.1,0.8
61299,moped,2.1,0.8
61300,delivery,6.5,2.16
61302,moped,2.1,0.8
61303,delivery,6.5,2.16
61304,passenger,5,1.8
61305,delivery,6.5,2.16
61306,passenger,5,1.8
61308,delivery,6.5,2.16
61309,delivery,6.5,2.16
61310,moped,2.1,0.8
61311,delivery,6.5,2.16
61312,passenger,5,1.8
61313,passenger,5,1.8
61314,passenger,5,1.8
61315,passenger,5,1.8
61316,passenger,5,1.8
61317,delivery,6.5,2.16
61319,passenger,5,1.8
61320,passenger,5,1.8
61321,bus,12,2.5
61322,delivery,6.5,2.16
61323,delivery,6.5,2.16
61324,passenger,5,1.8
61325,passenger,5,1.8
61326,bus,12,2.5
61327,passenger,5,1.8
61328,delivery,6.5,2.16
61329,delivery,6.5,2.16
61330,delivery,6.5,2.16
61331,motorcycle,2.2,0.9
61332,delivery,6.5,2.16
61333,delivery,6.5,2.16
61334,moped,2.1,0.8
61336,passenger,5,1.8
61337,delivery,6.5,2.16
61338,passenger,5,1.8
61339,motorcycle,2.2,0.9
61340,passenger,5,1.8
61341,passenger,5,1.8
61342,delivery,6.5,2.16
61343,passenger,5,1.8
61344,delivery,6.5,2.16
61347,passenger,5,1.8
61348,passenger,5,1.8
61349,passenger,5,1.8
61350,moped,2.1,0.8
61351,passenger,5,1.8
61352,delivery,6.5,2.16
61353,motorcycle,2.2,0.9
61354,delivery,6.5,2.16
61355,moped,2.1,0.8
61356,bus,12,2.5
61357,motorcycle,2.2,0.9
61358,delivery,6.5,2.16
61359,motorcycle,2.2,0.9
61360,passenger,5,1.8
61361,delivery,6.5,2.16
61363,motorcycle,2.2,0.9
61364,motorcycle,2.2,0.9
61365,delivery,6.5,2.16
61366,delivery,6.5,2.16
61367,passenger,5,1.8
61368,passenger,5,1.8
61369,passenger,5,1.8
61371,passenger,5,1.8
61372,passenger,5,1.8
61373,delivery,6.5,2.16
61374,motorcycle,2.2,0.9
61375,motorcycle,2.2,0.9
61376,motorcycle,2.2,0.9
61377,moped,2.1,0.8
61379,motorcycle,2.2,0.9
61380,delivery,6.5,2.16
61381,moped,2.1,0.8
61382,delivery,6.5,2.16
61383,passenger,5,1.8
61386,delivery,6.5,2.16
61387,delivery,6.5,2.16
61388,passenger,5,1.8
61389,delivery,6.5,2.16
61390,motorcycle,2.2,0.9
61391,motorcycle,2.2,0.9
61392,passenger,5,1.8
61393,delivery,6.5,2.16
61394,moped,2.1,0.8
61395,delivery,6.5,2.16
61396,passenger,5,1.8
61397,delivery,6.5,2.16
61398,delivery,6.5,2.16
61399,passenger,5,1.8
61400,bus,12,2.5
61401,passenger,5,1.8
61402,moped,2.1,0.8
61403,motorcycle,2.2,0.9
61404,delivery,6.5,2.16
61405,passenger,5,1.8
61406,bus,12,2.5
61407,passenger,5,1.8
61408,passenger,5,1.8
61410,passenger,5,1.8
61411,passenger,5,1.8
61413,passenger,5,1.8
61414,passenger,5,1.8
61415,delivery,6.5,2.16
61416,passenger,5,1.8
61418,delivery,6.5,2.16
61419,delivery,6.5,2.16
61421,delivery,6.5,2.16
61422,passenger,5,1.8
61423,motorcycle,2.2,0.9
61424,passenger,5,1.8
61425,delivery,6.5,2.16
61426,motorcycle,2.2,0.9
61427,bus,12,2.5
61428,delivery,6.5,2.16
61429,moped,2.1,0.8
61430,passenger,5,1.8
61431,delivery,6.5,2.16
61432,motorcycle,2.2,0.9
61433,delivery,6.5,2.16
61434,motorcycle,2.2,0.9
61435,delivery,6.5,2.16
61436,delivery,6.5,2.16
61437,passenger,5,1.8
61438,bus,12,2.5
61439,moped,2.1,0.8
61440,delivery,6.5,2.16
61441,passenger,5,1.8
61442,delivery,6.5,2.16
61443,delivery,6.5,2.16
61444,passenger,5,1.8
61445,moped,2.1,0.8
61446,delivery,6.5,2.16
61447,moped,2.1,0.8
61448,moped,2.1,0.8
61449,motorcycle,2.2,0.9
61450,passenger,5,1.8
61451,motorcycle,2.2,0.9
61452,passenger,5,1.8
61453,bus,12,2.5
61454,passenger,5,1.8
61455,delivery,6.5,2.16
61456,passenger,5,1.8
61457,passenger,5,1.8
61458,passenger,5,1.8
61459,passenger,5,1.8
61460,delivery,6.5,2.16
61461,passenger,5,1.8
61462,passenger,5,1.8
61463,passenger,5,1.8
61464,passenger,5,1.8
61465,delivery,6.5,2.16
61466,delivery,6.5,2.16
61467,bus,12,2.5
61468,delivery,6.5,2.16
61469,delivery,6.5,2.16
61470,delivery,6.5,2.16
61471,moped,2.1,0.8
61472,passenger,5,1.8
61473,delivery,6.5,2.16
61474,passenger,5,1.8
61475,passenger,5,1.8
61476,passenger,5,1.8
61477,passenger,5,1.8
61478,delivery,6.5,2.16
61479,motorcycle,2.2,0.9
61480,delivery,6.5,2.16
61481,delivery,6.5,2.16
61483,passenger,5,1.8
61484,passenger,5,1.8
61485,passenger,5,1.8
61486,delivery,6.5,2.16
61487,delivery,6.5,2.16
61488,passenger,5,1.8
61489,motorcycle,2.2,0.9
61490,passenger,5,1.8
61491,delivery,6.5,2.16
61492,delivery,6.5,2.16
61493,delivery,6.5,2.16
61494,passenger,5,1.8
61495,passenger,5,1.8
61496,delivery,6.5,2.16
61498,passenger,5,1.8
61499,moped,2.1,0.8
61500,delivery,6.5,2.16
61501,motorcycle,2.2,0.9
61502,passenger,5,1.8
61503,passenger,5,1.8
61504,delivery,6.5,2.16
61505,bus,12,2.5
61506,passenger,5,1.8
61507,delivery,6.5,2.16
61509,delivery,6.5,2.16
61510,motorcycle,2.2,0.9
61514,delivery,6.5,2.16
61515,passenger,5,1.8
61516,delivery,6.5,2.16
61518,motorcycle,2.2,0.9
61519,moped,2.1,0.8
61520,motorcycle,2.2,0.9
61521,moped,2.1,0.8
61522,passenger,5,1.8
61523,delivery,6.5,2.16
61524,bus,12,2.5
61525,passenger,5,1.8
61526,moped,2.1,0.8
61527,passenger,5,1.8
61529,bus,12,2.5
61531,delivery,6.5,2.16
61532,motorcycle,2.2,0.9
61533,moped,2.1,0.8
61534,delivery,6.5,2.16
61536,delivery,6.5,2.16
61537,passenger,5,1.8
61538,passenger,5,1.8
61539,delivery,6.5,2.16
61540,motorcycle,2.2,0.9
61541,passenger,5,1.8
61542,moped,2.1,0.8
61544,delivery,6.5,2.16
61545,delivery,6.5,2.16
61546,motorcycle,2.2,0.9
61547,motorcycle,2.2,0.9
61548,passenger,5,1.8
61550,delivery,6.5,2.16
61551,passenger,5,1.8
61554,delivery,6.5,2.16
61555,motorcycle,2.2,0.9
61556,passenger,5,1.8
61557,moped,2.1,0.8
61559,passenger,5,1.8
61560,passenger,5,1.8
61561,delivery,6.5,2.16
61562,moped,2.1,0.8
61563,delivery,6.5,2.16
61565,motorcycle,2.2,0.9
61566,delivery,6.5,2.16
61567,passenger,5,1.8
61568,passenger,5,1.8
61569,motorcycle,2.2,0.9
61570,motorcycle,2.2,0.9
61571,motorcycle,2.2,0.9
61572,moped,2.1,0.8
61573,passenger,5,1.8
61574,moped,2.1,0.8
61575,moped,2.1,0.8
61576,passenger,5,1.8
61578,passenger,5,1.8
61579,delivery,6.5,2.16
61580,moped,2.1,0.8
61581,delivery,6.5,2.16
61582,delivery,6.5,2.16
61583,delivery,6.5,2.16
61584,delivery,6.5,2.16
61585,motorcycle,2.2,0.9
61586,delivery,6.5,2.16
61587,delivery,6.5,2.16
61588,passenger,5,1.8
61589,passenger,5,1.8
61590,motorcycle,2.2,0.9
61591,motorcycle,2.2,0.9
61592,moped,2.1,0.8
61593,moped,2.1,0.8
61594,delivery,6.5,2.16
61595,passenger,5,1.8
61596,delivery,6.5,2.16
61597,moped,2.1,0.8
61598,moped,2.1,0.8
61599,delivery,6.5,2.16
61600,passenger,5,1.8
61601,moped,2.1,0.8
61602,passenger,5,1.8
61603,moped,2.1,0.8
61604,delivery,6.5,2.16
61605,bus,12,2.5
61606,motorcycle,2.2,0.9
61607,moped,2.1,0.8
61608,motorcycle,2.2,0.9
61609,delivery,6.5,2.16
61610,delivery,6.5,2.16
61611,delivery,6.5,2.16
61612,passenger,5,1.8
61613,passenger,5,1.8
61615,moped,2.1,0.8
61616,delivery,6.5,2.16
61617,passenger,5,1.8
61618,delivery,6.5,2.16
61619,passenger,5,1.8
61620,delivery,6.5,2.16
61622,delivery,6.5,2.16
61623,passenger,5,1.8
61624,passenger,5,1.8
61625,delivery,6.5,2.16
61626,delivery,6.5,2.16
61627,passenger,5,1.8
61628,moped,2.1,0.8
61629,motorcycle,2.2,0.9
61630,passenger,5,1.8
61631,delivery,6.5,2.16
61632,passenger,5,1.8
61633,delivery,6.5,2.16
61634,motorcycle,2.2,0.9
61635,moped,2.1,0.8
61636,passenger,5,1.8
