,vehicle_id,shape_collider
1081775,9891,moped
1082375,9892,motorcycle
1081776,9893,passenger
1081777,9894,passenger
1085374,9895,bus
1085375,9896,passenger
1091372,9897,passenger
1091373,9898,delivery
1094370,9899,passenger
1094371,9900,passenger
1095569,9901,delivery
1096168,9903,passenger
1097367,9904,delivery
1098562,9905,passenger
1098563,9906,passenger
1099162,9907,passenger
1099163,9908,passenger
1100960,9909,delivery
1100961,9910,delivery
1107558,9911,passenger
1107559,9912,delivery
1111756,9913,passenger
1111757,9914,passenger
1120150,9915,passenger
1120151,9916,passenger
1120152,9917,delivery
1121346,9919,passenger
1121347,9920,delivery
1121946,9921,passenger
1121947,9922,motorcycle
1123744,9923,passenger
1123745,9924,passenger
1125541,9925,delivery
1124942,9926,passenger
1127339,9927,moped
1127340,9928,motorcycle
1127940,9929,passenger
1136935,9930,delivery
1138126,9934,passenger
1138127,9935,moped
1138725,9937,moped
1139922,9939,passenger
1139923,9940,delivery
1145318,9941,bus
1145916,9943,motorcycle
1146515,9945,motorcycle
1147115,9946,delivery
1150712,9947,passenger
1150713,9948,delivery
1154910,9949,passenger
1154911,9950,motorcycle
1163308,9951,motorcycle
1163908,9952,motorcycle
1169303,9953,motorcycle
1169304,9954,motorcycle
1169903,9955,bus
1169904,9956,motorcycle
1183697,9957,moped
1183698,9958,passenger
1184295,9959,passenger
1184296,9960,passenger
1186091,9963,passenger
1186691,9965,bus
1190288,9966,passenger
1191485,9968,motorcycle
1192084,9969,delivery
1192085,9970,passenger
1193882,9971,bus
1195081,9973,passenger
1197478,9974,motorcycle
1197479,9975,delivery
1202276,9976,delivery
1202277,9977,moped
1207074,9978,motorcycle
1207075,9979,passenger
1210672,9980,passenger
1210673,9981,passenger
1213666,9982,delivery
1213667,9983,passenger
1213668,9985,delivery
1214863,9986,motorcycle
1214864,9987,passenger
1214865,9988,delivery
1217860,9989,passenger
1217861,9990,delivery
1218458,9991,delivery
1218459,9992,delivery
1219058,9993,delivery
1219059,9994,passenger
1224456,9995,motorcycle
1224457,9996,delivery
1227450,9997,passenger
1227451,9998,passenger
1227452,9999,delivery
1228054,10001,delivery
1235252,10002,passenger
1235253,10003,motorcycle
1235254,10004,passenger
1247253,10005,delivery
1247254,10006,delivery
1250853,10007,motorcycle
1250854,10008,motorcycle
1251453,10009,passenger
1252052,10010,delivery
1252053,10011,delivery
1254452,10012,delivery
1254453,10013,delivery
1262852,10014,motorcycle
1262853,10015,passenger
1267052,10016,delivery
1267053,10017,passenger
1268852,10018,motorcycle
1268853,10019,delivery
1273653,10020,passenger
1274252,10021,delivery
1274253,10022,delivery
1278449,10023,motorcycle
1278450,10024,bus
1278451,10025,delivery
1278452,10026,passenger
1287450,10027,passenger
1287451,10028,passenger
1294049,10029,delivery
1294050,10030,passenger
1303648,10031,passenger
1303649,10032,passenger
1304248,10033,delivery
1304249,10034,passenger
1305448,10035,delivery
1305449,10036,motorcycle
1311450,10037,delivery
1313849,10038,delivery
1313850,10039,moped
1316849,10040,bus
1316850,10041,delivery
1319248,10042,motorcycle
1320447,10044,passenger
1336044,10045,delivery
1336045,10046,motorcycle
1340244,10047,motorcycle
1340245,10048,delivery
1340844,10049,motorcycle
1340845,10050,passenger
1342044,10051,moped
1342045,10052,motorcycle
1346844,10053,passenger
1349241,10056,delivery
1361840,10057,delivery
1361841,10058,passenger
1364240,10059,motorcycle
1364241,10060,moped
1373840,10061,delivery
1373841,10062,moped
1377439,10063,passenger
1377440,10064,delivery
1378039,10065,passenger
1378040,10066,moped
1379839,10067,moped
1379840,10068,delivery
1393038,10069,passenger
1394237,10071,motorcycle
1406835,10072,moped
1408034,10074,passenger
1409233,10075,passenger
1409833,10076,passenger
1422432,10077,motorcycle
1422433,10078,motorcycle
1423632,10079,bus
1423633,10080,passenger
1435633,10081,passenger
1445834,10082,delivery
1455435,10083,passenger
1469232,10084,passenger
1469233,10085,delivery
1469234,10086,delivery
1470432,10087,passenger
1470433,10088,delivery
1474632,10089,passenger
1474633,10090,delivery
1478832,10091,moped
1480031,10093,delivery
1489630,10094,passenger
1489631,10095,motorcycle
1490231,10096,motorcycle
1495029,10097,delivery
1495030,10098,motorcycle
1497428,10099,moped
1497429,10100,delivery
1499828,10101,passenger
1499829,10102,passenger
1501028,10103,delivery
1501029,10104,motorcycle
1511830,10105,passenger
1519029,10106,delivery
1519030,10107,delivery
1522030,10108,delivery
1524429,10109,delivery
1525026,10111,delivery
1525623,10113,motorcycle
1525624,10114,motorcycle
1526223,10115,passenger
1526224,10116,passenger
1537623,10117,passenger
1537624,10118,moped
1540622,10119,passenger
1540623,10120,passenger
1550820,10121,delivery
1550821,10122,moped
1552018,10123,motorcycle
1552019,10124,passenger
1552020,10125,bus
1558018,10126,passenger
1558019,10127,passenger
1575417,10128,passenger
1575418,10129,passenger
1576612,10132,delivery
1576613,10133,delivery
1577212,10134,delivery
1577810,10136,passenger
1578409,10138,delivery
1579007,10139,passenger
1579008,10140,motorcycle
1579009,10141,bus
1588608,10142,delivery
1588609,10143,passenger
1592807,10144,moped
1592808,10145,delivery
1597003,10146,passenger
1597004,10147,passenger
1597603,10148,motorcycle
1597604,10149,moped
1602999,10150,passenger
1603000,10151,delivery
1603599,10153,delivery
1605397,10154,delivery
1610796,10155,delivery
1610797,10156,delivery
1612595,10157,delivery
1612596,10158,moped
1615594,10159,moped
1615595,10160,passenger
1626395,10161,motorcycle
1634195,10162,passenger
1636593,10163,moped
1636594,10164,delivery
1638394,10165,delivery
1638994,10166,delivery
1640792,10167,passenger
1640793,10168,delivery
1643192,10169,delivery
1643193,10170,bus
1646192,10171,delivery
1646791,10172,delivery
1646792,10173,moped
1655790,10174,motorcycle
1655791,10175,passenger
1661789,10176,delivery
1661790,10177,delivery
1662988,10178,passenger
1662989,10179,motorcycle
1664188,10180,delivery
1665988,10181,bus
1665989,10182,motorcycle
1666588,10183,passenger
1666589,10184,delivery
1668389,10185,delivery
1671989,10186,delivery
1674388,10187,delivery
1674389,10188,moped
1678588,10189,delivery
1678589,10190,delivery
1686987,10191,passenger
1686988,10192,delivery
1688184,10193,passenger
1688185,10194,delivery
1688784,10195,passenger
1688785,10196,passenger
1689983,10197,passenger
1689984,10198,motorcycle
1692384,10199,motorcycle
1700182,10200,passenger
1700183,10201,passenger
1703783,10202,bus
1707381,10203,delivery
1707382,10204,passenger
1711582,10205,delivery
1731377,10206,moped
1731378,10207,passenger
1731379,10208,passenger
1731380,10209,passenger
1735580,10210,passenger
1738578,10211,motorcycle
1738579,10212,passenger
1739774,10213,motorcycle
1739775,10214,motorcycle
1740375,10215,passenger
1739776,10216,motorcycle
1743373,10217,delivery
1743374,10218,delivery
1752372,10219,passenger
1752373,10220,delivery
1755972,10221,passenger
1755973,10222,passenger
1760171,10223,bus
1760172,10224,passenger
1761969,10225,passenger
1763168,10227,motorcycle
1766166,10228,passenger
1766167,10229,passenger
1767965,10230,delivery
1767366,10231,delivery
1779963,10232,motorcycle
1781157,10234,delivery
1780559,10235,bus
1780560,10236,delivery
1780561,10237,delivery
1781161,10238,delivery
1793159,10239,passenger
1793160,10240,motorcycle
1801560,10241,passenger
1808760,10242,passenger
1817160,10243,passenger
1822558,10244,passenger
1822559,10245,passenger
1828560,10246,delivery
1832761,10247,motorcycle
1833362,10248,passenger
1834561,10250,moped
1835161,10251,delivery
1837562,10252,delivery
1838163,10253,passenger
1841163,10254,delivery
1841764,10255,moped
1842965,10256,delivery
1853765,10257,delivery
1856165,10258,passenger
1864562,10259,passenger
1864563,10260,passenger
1864564,10261,motorcycle
1869962,10262,passenger
1869963,10263,motorcycle
1870564,10264,passenger
1879565,10265,delivery
1881363,10266,motorcycle
1881364,10267,delivery
1882558,10268,motorcycle
1883158,10269,passenger
1882559,10270,passenger
1882560,10271,delivery
1884958,10272,delivery
1884959,10273,delivery
1886160,10274,motorcycle
1889159,10276,moped
1890355,10277,delivery
1890356,10278,passenger
1890357,10279,moped
1892155,10280,passenger
1892156,10281,passenger
1893950,10282,passenger
1893951,10283,moped
1893952,10284,passenger
1893953,10285,moped
1904754,10286,passenger
1905954,10287,motorcycle
1907148,10288,delivery
1907149,10289,passenger
1907150,10290,passenger
1907151,10291,bus
1910749,10292,delivery
1910750,10293,moped
1923348,10294,delivery
1924547,10296,delivery
1929345,10297,passenger
1929346,10298,passenger
1932343,10299,delivery
1932344,10300,delivery
1932943,10301,passenger
1932944,10302,delivery
1938944,10303,delivery
1943141,10304,bus
1943738,10305,passenger
1943739,10306,moped
1943740,10307,motorcycle
1943741,10308,moped
1947341,10309,bus
1949138,10310,passenger
1949139,10311,delivery
1959936,10312,delivery
1961734,10314,delivery
1963532,10315,delivery
1963533,10316,moped
1964731,10317,moped
1965930,10319,motorcycle
1983931,10320,passenger
1985127,10321,passenger
1985128,10322,delivery
1985129,10323,passenger
1986926,10324,delivery
1986927,10325,passenger
1988723,10326,motorcycle
1988724,10327,passenger
1989323,10328,delivery
1989324,10329,delivery
1991121,10330,passenger
1991122,10331,passenger
1992917,10334,passenger
1992918,10335,motorcycle
1994116,10336,delivery
1994117,10337,passenger
1994717,10338,passenger
1996514,10339,passenger
1996515,10340,passenger
2001914,10341,motorcycle
2002514,10342,passenger
2003712,10343,motorcycle
2003713,10344,passenger
2004911,10345,passenger
2004912,10346,delivery
2007309,10347,motorcycle
2007310,10348,delivery
2012108,10349,delivery
2012109,10350,passenger
2013907,10351,motorcycle
2013908,10352,moped
2015105,10353,passenger
2015106,10354,moped
2015705,10355,passenger
2015706,10356,delivery
2018106,10357,delivery
2019906,10358,motorcycle
2021105,10359,delivery
2021107,10360,passenger
2026505,10361,delivery
2026506,10362,motorcycle
2031903,10363,delivery
2031904,10364,passenger
2036102,10365,motorcycle
2036103,10366,delivery
2036702,10367,bus
2036703,10368,moped
2039700,10369,delivery
2039701,10370,delivery
2040898,10371,delivery
2040899,10372,passenger
2042698,10373,passenger
2043895,10374,motorcycle
2043896,10375,moped
2045693,10376,moped
2045694,10377,passenger
2048091,10378,bus
2048092,10379,passenger
2049890,10380,delivery
2049891,10381,delivery
2055888,10382,delivery
2055889,10383,passenger
2058287,10384,bus
2059485,10386,motorcycle
2060084,10387,delivery
2060085,10388,passenger
2061880,10389,passenger
2061881,10390,delivery
2061882,10391,motorcycle
2069680,10392,passenger
2069681,10393,passenger
2079876,10394,delivery
2079877,10395,passenger
2080476,10396,delivery
2080477,10397,passenger
2085875,10398,delivery
2085876,10399,delivery
2088874,10400,bus
2088875,10401,moped
2090672,10402,passenger
2090673,10403,passenger
2091272,10404,passenger
2092468,10406,passenger
2091870,10407,motorcycle
2092470,10408,passenger
2093668,10410,delivery
2094865,10411,passenger
2094866,10412,delivery
2096065,10414,bus
2099063,10415,passenger
2099064,10416,motorcycle
2100261,10417,delivery
2100262,10418,delivery
2105060,10419,delivery
2105061,10420,delivery
2107458,10421,passenger
2107459,10422,passenger
2109858,10423,passenger
2109859,10424,moped
2113457,10425,moped
2113458,10426,motorcycle
2119454,10427,passenger
2119455,10428,passenger
2120050,10429,moped
2120051,10430,passenger
2120052,10432,moped
2120650,10434,motorcycle
2121249,10435,moped
2121849,10436,passenger
2126646,10437,motorcycle
2126647,10438,moped
2127843,10439,delivery
2128441,10440,passenger
2127844,10441,motorcycle
2128443,10442,delivery
2129642,10444,passenger
2139242,10445,passenger
2147642,10446,moped
2152441,10447,moped
2152442,10448,delivery
2154239,10449,passenger
2154240,10450,motorcycle
2154241,10451,delivery
2169838,10452,passenger
2169839,10453,passenger
2181239,10454,delivery
2182435,10455,delivery
2182436,10457,delivery
2182437,10458,delivery
2184834,10460,motorcycle
2199831,10461,passenger
2199832,10462,motorcycle
2206429,10463,delivery
2206430,10464,bus
2209427,10465,passenger
2209428,10466,delivery
2219026,10467,bus
2219027,10468,bus
2223226,10469,delivery
2224425,10471,moped
2229822,10472,passenger
2229823,10473,passenger
2234622,10474,delivery
2235221,10475,passenger
2235222,10476,motorcycle
2237618,10477,delivery
2237619,10478,moped
2237620,10479,delivery
2238820,10480,delivery
2241818,10481,passenger
2241819,10482,passenger
2244218,10483,bus
2244817,10484,delivery
2244818,10485,passenger
2249006,10486,motorcycle
2249007,10487,moped
2249008,10488,delivery
2249009,10489,passenger
2249010,10490,passenger
2249011,10491,delivery
2250210,10493,passenger
2263407,10494,delivery
2263408,10495,passenger
2267605,10496,delivery
2267606,10497,motorcycle
2269406,10498,passenger
2273006,10499,motorcycle
2276604,10500,passenger
2276605,10501,moped
2278405,10502,delivery
2279605,10503,bus
2280802,10504,passenger
2280803,10505,delivery
2289200,10506,bus
2289201,10507,delivery
2291599,10509,passenger
2292798,10510,moped
2295796,10511,moped
2295797,10512,motorcycle
2296994,10513,passenger
2296995,10514,passenger
2297594,10515,bus
2298790,10517,delivery
2298791,10518,bus
2299990,10520,motorcycle
2301188,10522,motorcycle
2301787,10523,passenger
2302386,10524,passenger
2303583,10525,delivery
2304183,10527,passenger
2306582,10528,delivery
2307779,10530,passenger
2307780,10531,moped
2307781,10532,moped
2309579,10533,moped
2309580,10534,motorcycle
2310777,10535,delivery
2310778,10536,passenger
2313776,10537,delivery
2313777,10538,passenger
2320375,10539,moped
2321573,10541,passenger
2322172,10542,delivery
2322173,10543,delivery
2324570,10545,delivery
2325769,10546,delivery
2337766,10547,passenger
2337767,10548,bus
2344965,10549,motorcycle
2345565,10550,delivery
2349760,10551,passenger
2349761,10552,passenger
2350360,10553,delivery
2350361,10554,passenger
2355159,10555,delivery
2355160,10556,passenger
2359360,10557,motorcycle
2364757,10558,passenger
2364758,10559,passenger
2365958,10560,delivery
2367154,10561,delivery
2367155,10562,bus
2367754,10563,delivery
2368353,10564,passenger
2369549,10566,delivery
2369550,10567,passenger
2369551,10568,delivery
2372551,10569,passenger
2376749,10570,passenger
2376750,10571,motorcycle
2382148,10572,passenger
2382149,10573,delivery
2383348,10574,passenger
2384547,10576,moped
2389344,10577,passenger
2389345,10578,delivery
2395342,10579,bus
2395343,10580,delivery
2396541,10581,passenger
2396542,10582,motorcycle
2397738,10583,passenger
2397739,10584,motorcycle
2398338,10585,motorcycle
2398339,10586,passenger
2399537,10587,moped
2399538,10588,passenger
2401334,10589,bus
2401934,10590,delivery
2401335,10591,passenger
2403132,10592,moped
2403732,10593,delivery
2404332,10594,passenger
2418132,10595,passenger
2425929,10596,delivery
2425930,10597,bus
2427126,10598,passenger
2427127,10599,delivery
2427129,10600,passenger
2428328,10602,delivery
